key,source,target
/96C7B83C4ADCF9BEEE4D628EF7C3E570,2x CD 750 + 15x Roos [Wood],2x CD 750 + 15节 Roos [木材]
/8028A5284C6DFDEFAE94599BE203D774,2x CD 750 + 15x Zaes,2x CD 750 + 15节 Zaes
/87C58E6A48700DAB0E772DA323A4158C,2x CD 750 + 15x Zaes,2x CD 750 + 15节 Zaes
/BDE611BC4CC7797198F63C8A540AEEDF,2x CD 750 + 15x Zaes,2x CD 750 + 15节 Zaes
/E286C80B4ABAEF52B7DCBABC48FD48DB,2x CD 750 + 15x Zaes,2x CD 750 + 15节 Zaes
/7BE071504ED3CD163C4003B66521A8F4,2x CD 750 + 32x Laaers,2x CD 750 + 32节 Laaers
/9514691343B8E5B0CFE7BBA10A672D2A,2x CD 750 + 32x Laaers,2x CD 750 + 32节 Laaers
/A878785D46050DFABB42EAB6A0C530AC,2x CD 750 + 32x Laaers,2x CD 750 + 32节 Laaers
/C6949DF04E5D44066483B5BC76A34846,2x CD 750 + 32x Laaers,2x CD 750 + 32节 Laaers
/8BF6D30F40646F940937F18B737192AC,2x CD 750 + 32x Laaers [Loaded],2x CD 750 + 32节 Laaers [满载]
/BF1A13B94BAB5C1FC0D08F866BD598CC,2x CD 750 + 32x Laaers [Loaded],2x CD 750 + 32节 Laaers [满载]
/DEA121EB49B9FBE8571811A20F678B41,2x CD 750 + 32x Laaers [Loaded],2x CD 750 + 32节 Laaers [满载]
/E782311C45279DE1C1EABCA2B38A7CAD,2x CD 750 + 32x Laaers [Loaded],2x CD 750 + 32节 Laaers [满载]
/114D1BEF4CCF521DD85ACB85C97A92B8,2x CD 750 + 3x Eas [Wood] + 5x Roos [Wood] + 3x Eas + 3x Zaes + 3x Habbiins,2x CD 750 + 3节 Eas [木材] + 5节 Roos [木材] + 3节 Eas + 3节 Zaes + 3节 Habbiins
/238B6DB045CE9B72B26A5A83AD7208B8,2x CD 750 + 3x Eas [Wood] + 5x Roos [Wood] + 3x Eas + 3x Zaes + 3x Habbiins,2x CD 750 + 3节 Eas [木材] + 5节 Roos [木材] + 3节 Eas + 3节 Zaes + 3节 Habbiins
/3F9D58EA403341DB645050800D6EEFDC,2x CD 750 + 3x Eas [Wood] + 5x Roos [Wood] + 3x Eas + 3x Zaes + 3x Habbiins,2x CD 750 + 3节 Eas [木材] + 5节 Roos [木材] + 3节 Eas + 3节 Zaes + 3节 Habbiins
/9D34D4EF4453C0F336D62CB7E26F795B,2x CD 750 + 3x Eas [Wood] + 5x Roos [Wood] + 3x Eas + 3x Zaes + 3x Habbiins,2x CD 750 + 3节 Eas [木材] + 5节 Roos [木材] + 3节 Eas + 3节 Zaes + 3节 Habbiins
/2E49C1AD49B23807E5985C82F7E85CB3,2x CD 750 + 3x Eas [Wood] + 5x Roos [Wood] + 5x Habbiins + 3x Eas + 3x Zaes + 3x Habbiins,2x CD 750 + 3节 Eas [木材] + 5节 Roos [木材] + 5节 Habbiins + 3节 Eas + 3节 Zaes + 3节 Habbiins
/A20357A340CB239EB8F7F79CC9A14B8A,2x CD 750 + 3x Eas [Wood] + 5x Roos [Wood] + 5x Habbiins + 3x Eas + 3x Zaes + 3x Habbiins,2x CD 750 + 3节 Eas [木材] + 5节 Roos [木材] + 5节 Habbiins + 3节 Eas + 3节 Zaes + 3节 Habbiins
/AE1DEB6843DAEB76F22D968F74EE6AFA,2x CD 750 + 3x Eas [Wood] + 5x Roos [Wood] + 5x Habbiins + 3x Eas + 3x Zaes + 3x Habbiins,2x CD 750 + 3节 Eas [木材] + 5节 Roos [木材] + 5节 Habbiins + 3节 Eas + 3节 Zaes + 3节 Habbiins
/CF0CF06344EA858041FC9A8B4911AE16,2x CD 750 + 3x Eas [Wood] + 5x Roos [Wood] + 5x Habbiins + 3x Eas + 3x Zaes + 3x Habbiins,2x CD 750 + 3节 Eas [木材] + 5节 Roos [木材] + 5节 Habbiins + 3节 Eas + 3节 Zaes + 3节 Habbiins
/35D2F15144BE351E1FDF09A99AF885CC,2x CD750 + 20x Zaes,2x CD750 + 20节 Zaes
/9A2260F845D9DED343A1A3A2BC8AC6E8,2x CD750 + 20x Zaes,2x CD750 + 20节 Zaes
/A80358F44EB9E864B19017A1A3E4BE96,2x CD750 + 20x Zaes,2x CD750 + 20节 Zaes
/DE26C04145C8C6F6F99D938F4047AFF9,2x CD750 + 20x Zaes,2x CD750 + 20节 Zaes
/467553C942C7D0C9CE286EA76144D021,2x Eas,2节 Eas
/8DF44D4C46845B0D09722CA4F76E50B4,2x Eas [Coal],2节 Eas [煤炭]
/511501C0454E5FC159F2FB88818D6E26,2x Habbiins,2节 Habbiins
/A83426334A84CFC4146D6BB61DC1A959,2x Zaes,2节 Zaes
/E6AC919544BBF4159F5D9DA8C5378050,3x Eas,3节 Eas
/90A159804AE664504CE5C0ADEAEC68FD,3x Eas [Coal],3节 Eas [煤炭]
/89033E984C1BF6C2D272B8986F74CCBD,3x Eas [Wood],3节 Eas [木材]
/A134472E4ABAFFCEA6881D86B8F37A49,3x Habbiins,3节 Habbiins
/2098B6F8421E98E39445F6B745A4F423,3x Roos [Wood],3节 Roos [木材]
/60DA14134D98871FDE4A51A316813A35,3x Zaes,3节 Zaes
/2567ED0D47D3E38AC312FF8F1F4C1B97,3x Zaes LTO,3节 Zaes LTO
/B76BE6FA4FD3ABBF63B1B8B6EAE03C4F,3x Zaes LTO,3节 Zaes LTO
/AC235D4B4A3E2908B5EA0BB51DE05F85,"4th shunting engine in Liberec speaking, we are going from dolní nádraží and need to go back to the station to track 18, we are approximately 190 meters long.",利贝雷茨 4 号调机呼叫，我们正从货运站出发，需要返回车站 18 道，我们全长约 190 米。
/A69354D54A05961BB3B47683C38637DE,"4th shunting engine in Liberec, you will go from 18th track to ÚTD section onto 401st track and then follow commands of 1st signal box.",利贝雷茨 4 号调机，你将从 18 道经由中央技术维修站区段进入 401 道，然后听从 1 号信号楼的指令。
/C37B6A7F4C089FDBB3D1F59FA0891349,4th shunting engine is allowed to shunt from junction 401 to dolní nádraží.,允许 4 号调机从 401 号道岔区向货运站进行调车。
/140BC21E4F438ADCD3F97C9BA3B13FA5,4th shunting engine roger. From dolní nádraží stop after junction 401 and then via 401st track to 18th track.,4 号调机收到。从货运站出发，在 401 号道岔后停车，然后经由 401 道前往 18 道。
/86FF110F40C6ECEF4A225DA915FB5188,57589 at track 16 in Liberec. We have completed brake check and are ready to depart to Turnov. Thanks for Your cooperation.,57589 次在利贝雷茨 16 道。我们已完成制动试验，准备出发前往图尔诺夫。感谢合作。
/B814C5D74241AB1F8C9F81A5F432E348,5x Eas,5节 Eas
/3A8CF76F475EBEB66A8814B9B2CE94EC,5x Eas [Coal],5节 Eas [煤炭]
/159302D447CA17F8255D629732BED85C,5x Eas [Wood],5节 Eas [木材]
/5AE73A824C01EC68C640FAA6A4212F2A,5x Habbiins,5节 Habbiins
/B12AF1324A1CDAC4DF7A3FB38EF102B7,5x Roos,5节 Roos
/C44CCC0643A524AC981630A2B89FEA0F,5x Roos [Wood],5节 Roos [木材]
/9B0EE1C24AD621264E55E19680116301,"843's engines cool the best if running unloaded and at slightly elevated RPM. If you find a reasonably long stretch of line without incline (such as at Sychrov and Hodkovice stations), you can switch the cruise control off, put the reverser to Diesel, and rev the engine to something like 1200-ish RPM. At the end of the level section, return RPM to idle, reverser to Forward, wait for RPM to drop, and continue your cruising.",843 型内燃动车组在空载且转速略微提升时冷却效果最好。如果你发现一段足够长且没有坡度的线路，例如在锡赫罗夫和莫黑尔卡河畔霍德科维采车站，你可以关闭定速巡航，将方向手柄置于内燃机位，并将转速提升至 1200 转左右。在平直道末端，将转速降至怠速，方向手柄置于向前位，等待转速下降后继续巡航。
/47FB0A5B4224921C7EF6518FF22A51A1,A BIT OF SHUNTING PART 1,小试调车第 1 部分
/A7679B6D4F793C6BA368A2A4CAF3197B,A BIT OF SHUNTING PART 2,小试调车第 2 部分
/A2AAA96145827325A8DF35A340AA95F8,A Bit Of Shunting - part 1,小试调车 - 第 1 部分
/AAF8849F402B675133EAF689992F0671,A Bit Of Shunting - part 2,小试调车 - 第 2 部分
/67ED5ABD4E8F47E8076C9487473DC939,A class 843 has broken down in Turnov. Can You fix it and drive it to Liberec for maintenance?,一列 843 型在图尔诺夫故障了。你能修复它并把它开回利贝雷茨进行维修吗？
/9D5BBB764E8595A538D43E98293E130F,"A moment, I will find the orders.",请稍等，我找一下调度命令。
/51F8352140AC7F15D90D709EC5F56AEF,APPLY POWER,施加动力
/96645B184B06789436EA798AAF81565E,APPLY POWER,施加动力
/54F396F5448276AC7E87B19DB5D15420,Accept Call,接听电话
/7A9A8E514B7145A8F31330A9D04D168C,Accept Call,接听电话
/DCD0204C44D371361773789D83302AA0,Accept Call,接听电话
/F1C24A884C17B9BDBF6365AD9E1654CF,Acknowledge new consist information,确认新的编组信息
/BDDD36CA47A94202CE0A3DA780399E1C,All right. You'll shunt from 10a towards Chrastava and stop just beyond the Se32 signal. Then you'll shunt to the 114th track where you'll finish shunting. Wait for the signaller of the fifth signalbox to allow the shunting.,好的。你将从 10a 向赫拉斯塔瓦方向调车，并停在 Se32 信号机外侧。然后调往 114 道并完成调车。等待 5 号信号楼信号员授权调车。
/EAF20B294313EA37D53A8E88D2017A96,Also in station Malá Skála.,同样在马拉斯卡拉站。
/C60BF02E480614AB6ACF1D962768E63C,And also cross parts 7 and 8.,并且还经过第 7 和第 8 部分。
/75AEB1524D9373B0BF39E68DBECF00F8,"And it is here! 95 degrees Celsius. At this temperature, the engine is no longer able to provide full power. With growing temperature, the power will be increasingly limited. Use every possible mean to cool the engine. The timetable is no longer a priority. The priority is to get to Jeřmanice - the summit of the line.",来了！95 摄氏度。在此温度下，发动机不再能提供全功率。随着温度升高，功率限制将进一步增加。尽一切可能冷却发动机。时刻表不再是首要任务。首要任务是到达线路最高点——耶日马尼采。
/FBC835B5474625CD1EE84AAB1F4FD287,And second one is in km 115.383.,第二个在 115.383 公里处。
/5BA10D444757616826DE2FAF4C830DD2,Andrew,安德鲁
/EF2E6CC146344851D8524E9B8BD9242A,Ann,安
/62954E7848D583B18D9B918680F99DC6,Another way to tell the banking engine to stop applying power is to use one short signal. For simulation purposes short signal is any audible signal shorter than 0.5 second.,另一种通知补机停止施加动力的方法是使用一声短鸣笛。在模拟中，短鸣笛是指任何短于 0.5 秒的声响信号。
/F85663274D496CA2AE634E886B449D88,Another way to tell the banking engine to stop applying power is to use one short signal. For simulation purposes short signal is any audible signal shorter than 0.5 second.,另一种通知补机停止施加动力的方法是使用一声短鸣笛。在模拟中，短鸣笛是指任何短于 0.5 秒的声响信号。
/75F609C14AE7ABB67E33B18D5DA1A8F8,Apply Direct Brake To Maximum,将直通制动器施加至最大
/AA643D1B4D97A09B59F758AF181B1715,Apply Hand Brake,施加手制动
/31A2060F48B198416A481DBD3A8D4297,Apply automatic brakes.,施加自动制动。
/1A256FAE44561782B666F2A483526C8D,Apply some power to get moving,施加动力以起动
/7AC4ED4545772819A00CA28C9023C1A5,Apply some power to get moving,施加动力以起动
/D9C32E73414DCB93DF4E47A87E4522F1,Apply some power to get moving,施加动力以起动
/05E2F7324CAEF134DCF3EDAD5EAAD481,Approach The Locomotive,靠近机车
/097D06474E372758E73D9691063D462C,"As you can see, the valve is now closed. That is because you should start this locomotive with both the radio and safety system turned off, as the voltage spikes could damage them. You will learn how to activate those in a minute.",如你所见，阀门现在是关闭的。这是因为你应该在无线电和安全系统关闭的情况下启动这台机车，因为电压波动可能会损坏它们。你很快就会学习如何激活它们。
/30A2DFE647CB52CFD84AC39850546DFE,"As you can see, the valve is now closed. That is because you should start this locomotive with both the radio and safety system turned off, as the voltage spikes could damage them. You will learn how to activate those in a minute.",如你所见，阀门现在是关闭的。这是因为你应该在无线电和安全系统关闭的情况下启动这台机车，因为电压波动可能会损坏它们。你很快就会学习如何激活它们。
/409347D048DE8E660136158414335A08,"As you hold down the green start button, the pump will begin to push oil into the engine. This process can take up to a minute if the locomotive is cold. You need to hold the button all the way until engine reaches idle revs of 480 RPM.",当你按住绿色启动按钮时，泵将开始向发动机泵油。如果机车是冷的，这个过程可能需要一分钟。你需要一直按住按钮，直到发动机达到 480 转的怠速。
/B1308B004C9004B1B300D8B038244E60,"As you hold down the green start button, the pump will begin to push oil into the engine. This process can take up to a minute if the locomotive is cold. You need to hold the button all the way until engine reaches idle revs of 480 RPM.",当你按住绿色启动按钮时，泵将开始向发动机泵油。如果机车是冷的，这个过程可能需要一分钟。你需要一直按住按钮，直到发动机达到 480 转的怠速。
/0533499946C6E32CF8BED4905363756A,BANKING,补机作业
/067E017C4A187D6CD62711AA965F6156,BANKING,补机作业
/0C16A0604C092196FEF38FA07BB65FCB,BANKING,补机作业
/1501717144D648BEABC1FAAB71039D25,BANKING,补机作业
/1FAE514C4C26ECF1C478C6AFEA7FD9A3,BANKING,补机作业
/204B9B8645716949C730A2B6DA90E5C5,BANKING,补机作业
/288A487D49938071B956B784D66CAF1B,BANKING,补机作业
/2D1967FD4EDECB74B3B19DB75D6770B2,BANKING,补机作业
/31BC904741505D7F00418195EA035613,BANKING,补机作业
/327E69DC47E4263A65644A9BD7BB6FD4,BANKING,补机作业
/428E074E499B74975DF85C967076AC77,BANKING,补机作业
/44A9C2254E30F586A13C3682A421D777,BANKING,补机作业
/47FA794048913D21912C16971D9EF45B,BANKING,补机作业
/58BFF59F4B9CCF5B9878AFA2BF081828,BANKING,补机作业
/5ABF7522483D4F946132C69BF1CCD6C8,BANKING,补机作业
/74E20B4F484D1059AE67F78DC7F5F9DE,BANKING,补机作业
/80EE714D46178AE04E7877BF20A1A889,BANKING,补机作业
/8C9CA77A45D797AD60D8B0AECB352779,BANKING,补机作业
/8DCE40704B7ACA1B50D0F19068E332ED,BANKING,补机作业
/9D819B8348CEC46BBD863FACF44AEB31,BANKING,补机作业
/9E44E07A46069BA2FD1353A94A531CFE,BANKING,补机作业
/A1BC39D54FEB476830A951960E698BF6,BANKING,补机作业
/A39F21D6402409F3403DCCA277CD7216,BANKING,补机作业
/A4A3AF804506EAF370A0B8B4B3C79189,BANKING,补机作业
/C267791A401DD821005F849475F82591,BANKING,补机作业
/C9F73A2D46A5EFA3F07F388DF0D3D167,BANKING,补机作业
/CF96482544D69F342FBFD39BBF87465D,BANKING,补机作业
/D1D2F6E34756D07052FF93ADB44A6335,BANKING,补机作业
/DAAC7D644F1E2B650054348EBCD038B1,BANKING,补机作业
/DF4BC17F4E5F5FC80CE8DC9E1BA69D8C,BANKING,补机作业
/E3BE98D645069FEA2ECB6AB6D02E9F56,BANKING,补机作业
/E8EB09FD4BBDCB958EAC26A8FCE076D6,BANKING,补机作业
/EC39EB3B4318AF46EA45F188D62392B4,BANKING,补机作业
/527F94314CA2272D4A00BEA1D354C918,BOOM CAMERA,摇臂摄像机
/0131952A4E7D43619CE4D4ABE63062F3,BRAKE TEST,制动试验
/1F206794489BB12FAC3510BE6EDD93CD,BRAKE TEST,制动试验
/2D06DB4D49BCD29983F542A607A4202C,BRAKE TEST,制动试验
/3A3DA2874066765AB8F08DB5E1F7540D,BRAKE TEST,制动试验
/3FDFD0AD4E1264CE2F0288A2CBA8BEB3,BRAKE TEST,制动试验
/78D258874E7AD14A098DACA04AFD75AA,BRAKE TEST,制动试验
/C39AF52B427D7B0FE8278F9D55BDFF47,BRAKE TEST,制动试验
/C65CE19E4A82B97B3E512486A91139A8,BRAKE TEST,制动试验
/DAA677354F8C3E4706B30D9BFD9CDF49,BRAKE TEST,制动试验
/F5EA678440CFC16194721A9DD0288578,BRAKE TEST,制动试验
/F636D4E649C79D85EBB6B09DC703D803,BRAKE TEST,制动试验
/05E2179B4C7AB83ED712E7A3571ED15F,BRAKING,制动中
/D0D343484B65AB0320CA1BA1B431EDBA,BRAKING,制动中
/D59A23BA494735A347F27D90164C74BD,BRAKING,制动中
/D902D3CD4C24E4683936C59AE3772B5F,BRAKING,制动中
/F14F8B77458D4157F8F5F3B6F55C7D3F,BRAKING,制动中
/FB4272174E382C104FDC098F1100821D,BRAKING,制动中
/9875376B4901FC64A3AF40BE1A224135,Back,返回
/92A4C88344D7C316046961A57AEBE1F1,Back To Basics,基础知识
/89AD091C42057B5D865EB897E3877E62,Battle the summer heatwave with overheating 843.,驾驶过热的 843 型在夏日热浪中奋战。
/C2080926420BF542B4A44888460C3591,Begin our walkaround by checking the exterior of the locomotive. Check that the buffers aren't pushed inside. Continue by looking under the locomotive and checking that nothing is hanging from the bogies. Also check that the drainage valves are closed and the fuel caps aren't missing.,通过检查机车外部开始巡视。检查缓冲器没有被顶死。继续观察机车下方，检查转向架上没有挂着任何东西。还要检查排水阀是否关闭，燃油盖是否完好。
/DB990A654EE06306BC6268A2E1347FEC,Begin our walkaround by checking the exterior of the locomotive. Check that the buffers aren't pushed inside. Continue by looking under the locomotive and checking that nothing is hanging from the bogies. Also check that the drainage valves are closed and the fuel caps aren't missing.,通过检查机车外部开始巡视。检查缓冲器没有被顶死。继续观察机车下方，检查转向架上没有挂着任何东西。还要检查排水阀是否关闭，燃油盖是否完好。
/0411FDF9432EDCA9D9D58FA0FBF1CC3F,Bela u Stare Paky,斯塔拉帕卡附近的别拉
/B90F9B4C489E47D6C6CAF3A682D1CEED,"Below you can see two red valves, those valves close air pipes to the front and back bogie respectively. If you close them then the bogies won't apply any braking force. Now proceed into the front cabin and open both doors to the electric cabinet.",在下方你可以看到两个红色阀门，这些阀门分别关闭通往前后转向架的风管。如果你关闭它们，转向架将不会产生任何制动力。现在进入前司机室，打开电气柜的双扇门。
/D5036A424EB6A07AC602A38A6D339866,"Below you can see two red valves, those valves close air pipes to the front and back bogie respectively. If you close them then the bogies won't apply any braking force. Now proceed into the front cabin and open both doors to the electric cabinet.",在下方你可以看到两个红色阀门，这些阀门分别关闭通往前后转向架的风管。如果你关闭它们，转向架将不会产生任何制动力。现在进入前司机室，打开电气柜的双扇门。
/8F93DBE1488D4ACE307038A20CB01761,Board the train,登上列车
/3D24B576492024F907854FA784A2DEB4,Bohemian Adventures,波希米亚冒险
/A04818334C6F43545F5DB3834D0A05A7,Breakers here control practically everything on this vehicle ranging from simple things like wipers to more important things like the central computer or regulator.,这里的断路器几乎控制着这辆车上的一切，从雨刷这种简单的东西到中央电脑或牵引手柄等更重要的东西。
/E94FAB804028B0765181D28BAEA85355,Breakers here control practically everything on this vehicle ranging from simple things like wipers to more important things like the central computer or regulator.,这里的断路器几乎控制着这辆车上的一切，从雨刷这种简单的东西到中央电脑或牵引手柄等更重要的东西。
/B505E87C45159AFB3663608F308B2D68,Brown,布朗
/DA5197384C905D0BFCF66CADC2F0D6D1,"But your vacation is over and you are here - in the sweaty cab of the 843 class DMU. And the cab air cooler gave up! It is not even half past ten in the morning, and it is 38 degrees in shade already. Your engines are running hot, and so are you. Don't forget that the primary goal is to arrive safely!",但你的假期结束了，你现在身处 843 型内燃动车组闷热的司机室里。而且司机室空调坏了！现在甚至还没到早上十点半，遮阳处就已经 38 度了。你的发动机很烫，你也是。别忘了首要目标是安全抵达！
/B324D5BC462B73870B5B21A423C26739,CAB CHANGE,换端
/B97928A74E3CA77F5CE4ACB5169B4997,CAB CHANGE,换端
/4D7EABCA43EE87CBE936A48597943D39,CAN YOU FIX IT,你能修复它吗
/098045FA4F61F97ADF02D4AB481EC76A,CD 750,CD 750
/424FDA224430824D0E30A688234B5F91,CD 750,CD 750
/610617494FBA998035989F8E7DDE409C,CD 750,CD 750
/A44B44E44BBF414841E5FCA312F3A309,CD 750,CD 750
/CD0A50294EFA810940E8CFB5FC579AE3,CD 750,CD 750
/CD4AF7434631B1D01725AF9627EDB83A,CD 750,CD 750
/E83CD90548A98F60C94D80A54B3664F7,CD 750,CD 750
/FB05564B46FAD69F611934A47B3DCCFF,CD 750,CD 750
/27F312CE44E839CD33460E9B2D9999F5,CD 750 + 10x Roos [Wood],CD 750 + 10节 Roos [木材]
/D94515C243D181096A8310A301E74D11,CD 750 + 10x Roos [Wood],CD 750 + 10节 Roos [木材]
/DEE88AB04F076CA1F40AFC8A3AD006E0,CD 750 + 10x Roos [Wood],CD 750 + 10节 Roos [木材]
/F474065D4F2A9ADF9B9E978404169CC9,CD 750 + 10x Roos [Wood],CD 750 + 10节 Roos [木材]
/20DBBA5343BC2AC114C6CFBF84C6F861,CD 750 + 3x Eas + 2x Habbiins + 3x Zaes + 3x Roos + 2x Eas,CD 750 + 3节 Eas + 2节 Habbiins + 3节 Zaes + 3节 Roos + 2节 Eas
/5C51356845E19C7AE091B4905A549691,CD 750 + 3x Eas + 2x Habbiins + 3x Zaes + 3x Roos + 2x Eas,CD 750 + 3节 Eas + 2节 Habbiins + 3节 Zaes + 3节 Roos + 2节 Eas
/972D82EF43DA832B329062BE9D614D25,CD 750 + 3x Eas + 2x Habbiins + 3x Zaes + 3x Roos + 2x Eas,CD 750 + 3节 Eas + 2节 Habbiins + 3节 Zaes + 3节 Roos + 2节 Eas
/E31118844BA7070946117BAB0A9CFE68,CD 750 + 3x Eas + 2x Habbiins + 3x Zaes + 3x Roos + 2x Eas,CD 750 + 3节 Eas + 2节 Habbiins + 3节 Zaes + 3节 Roos + 2节 Eas
/3B0FC58E4EF984BDF7B20B937DA07BF7,CD 750 + 5x Zaes + 10x Eas,CD 750 + 5节 Zaes + 10节 Eas
/6D2E497E4271CEBA79DD3883D26CE31D,CD 750 + 5x Zaes + 10x Eas,CD 750 + 5节 Zaes + 10节 Eas
/8F93FA4F4EA3BE2B22573182F38A3CC4,CD 750 + 5x Zaes + 10x Eas,CD 750 + 5节 Zaes + 10节 Eas
/9414696B47D96E79953E57A1695290CB,CD 750 + 5x Zaes + 10x Eas,CD 750 + 5节 Zaes + 10节 Eas
/7D3CEA9B4C10DABFCEFE1CA67C676630,CD 750 + 8x CDC Eas [Wood] + CDC Da-k,CD 750 + 8节 CDC Eas [木材] + CDC Da-k
/84A49ADE488308DE74A8BD909F60F1FC,CD 750 + 8x CDC Eas [Wood] + CDC Da-k,CD 750 + 8节 CDC Eas [木材] + CDC Da-k
/A0EDF8FF480EEF8328FAE4ACC9C6B800,CD 750 + 8x CDC Eas [Wood] + CDC Da-k,CD 750 + 8节 CDC Eas [木材] + CDC Da-k
/D686CC66499CD59D1AABFAB59538D547,CD 750 + 8x CDC Eas [Wood] + CDC Da-k,CD 750 + 8节 CDC Eas [木材] + CDC Da-k
/4F7B59ED4C94EF03EBAC908DBEB15FB7,CD 750 + CDC Da-k + 2x Eas [Coal] + 5x Roos,CD 750 + CDC Da-k + 2节 Eas [煤炭] + 5节 Roos
/5EFB024F4F3B65E123C3F5A5F9AA51EC,CD 750 + CDC Da-k + 2x Eas [Coal] + 5x Roos,CD 750 + CDC Da-k + 2节 Eas [煤炭] + 5节 Roos
/E420AA7147136BEE8B3788ABDC8AADF0,CD 750 + CDC Da-k + 2x Eas [Coal] + 5x Roos,CD 750 + CDC Da-k + 2节 Eas [煤炭] + 5节 Roos
/F7818D2444928C8DE6E30AB8D5E283C7,CD 750 + CDC Da-k + 2x Eas [Coal] + 5x Roos,CD 750 + CDC Da-k + 2节 Eas [煤炭] + 5节 Roos
/7786D6A7470DBD58150C8F8B1D9DE2E1,CD 750 + CDC Da-k + 5x Roos + 2x Eas + 3x Zaes,CD 750 + CDC Da-k + 5节 Roos + 2节 Eas + 3节 Zaes
/B35997C04FE0760F49CED6AFCC7EA79D,CD 750 + CDC Da-k + 5x Roos + 2x Eas + 3x Zaes,CD 750 + CDC Da-k + 5节 Roos + 2节 Eas + 3节 Zaes
/CC4857A347B347E82F6379B06808C9D0,CD 750 + CDC Da-k + 5x Roos + 2x Eas + 3x Zaes,CD 750 + CDC Da-k + 5节 Roos + 2节 Eas + 3节 Zaes
/E2C2AF5B4599B42F69613EA925BB9CDC,CD 750 + CDC Da-k + 5x Roos + 2x Eas + 3x Zaes,CD 750 + CDC Da-k + 5节 Roos + 2节 Eas + 3节 Zaes
/545D47604C2D1D929C82B49376BEFA35,CD 750 + CDC Da-k + 6x Habbiins + 2x Zaes + 5x Eas + 2x Habbiins,CD 750 + CDC Da-k + 6节 Habbiins + 2节 Zaes + 5节 Eas + 2节 Habbiins
/5AD2760841A30C95214C21B6E3942A78,CD 750 + CDC Da-k + 6x Habbiins + 2x Zaes + 5x Eas + 2x Habbiins,CD 750 + CDC Da-k + 6节 Habbiins + 2节 Zaes + 5节 Eas + 2节 Habbiins
/668E41AE4B2281CE1E35249DADFFD987,CD 750 + CDC Da-k + 6x Habbiins + 2x Zaes + 5x Eas + 2x Habbiins,CD 750 + CDC Da-k + 6节 Habbiins + 2节 Zaes + 5节 Eas + 2节 Habbiins
/9FAC204C48064BFC5205A18304A7FFDC,CD 750 + CDC Da-k + 6x Habbiins + 2x Zaes + 5x Eas + 2x Habbiins,CD 750 + CDC Da-k + 6节 Habbiins + 2节 Zaes + 5节 Eas + 2节 Habbiins
/CB76E8694192761F18E2B6BF333BFD2D,CD 750 Green,CD 750 绿色涂装
/90B11C364E9E4B54B96D74841219E486,CD 750 Green With Stripe,CD 750 绿色带饰条涂装
/CF144BDE4F3C59F59B5B1090356F7773,CD 750 Red Yellow,CD 750 红黄涂装
/26B48A4D4A112190B8CF9EAA25A090F9,CD 750 Red Yellow Star (Historical),CD 750 红黄星号涂装（历史）
/2E7ADD2B471EC203A35E64A8EF1D1544,CD 843,CD 843
/3198EA764C080CF65884F8BFDF2741F6,CD 843,CD 843
