key,source,target
/57185EAB44546BE2072C799FEAD9B682,Pressed,已按下
/84814D794E7CC81F279F59B96D7B48D1,Pressed,已按下
/87F575FE45E0781DB286FC81E4DF101D,Pressed,已按下
/8D11E7DB466A49F5043A6793FBC899A2,Pressed,已按下
/90001A5948BAF31787079EA03249DD9E,Pressed,已按下
/92E1448A497561A0CB1501A032807EC0,Pressed,已按下
/99A588D649AE2A04388C9B973ABA0910,Pressed,已按下
/B2D5A916435978EA0C28639BDB334C0B,Pressed,已按下
/BEBD69BB4505CB71146A838065998BD9,Pressed,已按下
/DA6BB87048CEDA4C02B3038066AFFB41,Pressed,已按下
/E38E78304E1061B21B1ADEA5B2B63D3F,Pressed,已按下
/86E8B3574BB4916BEA06019D2317F90D,Public Address (Fuse),广播系统（保险丝）
/A05074514D6E0E21825A57B65308CF14,RH Screen (Fuse),右侧屏幕（保险丝）
/126A2A5A4C10FAEAB04C388DE6D4F493,Radio (Fuse),无线电（保险丝）
/445CD0D3443B7F020B3A44B56C78B7C8,Random Fault,随机故障
/480BC15D478B794FA3EF509A85D173FA,Random Fault,随机故障
/56B8AECD49519BDF695A08B0F47C0F1B,Random Fault,随机故障
/5BE390CC486C3AB9779F6FBAB5D5CB84,Random Fault,随机故障
/690FBCA748D3C34B5A838FAB63F9070E,Random Fault,随机故障
/8A7BB9524FBA79D2EE660FBE1E21E13C,Random Fault,随机故障
/8BB5A3364964615656D738A5F8F443BD,Random Fault,随机故障
/96CAB8594C3CC0E90F865E88DE18828F,Random Fault,随机故障
/C465FE2645C85A9330FEDBA5EA82E89E,Random Fault,随机故障
/D7174E6449F8A5D94C28A29EE0BD63EE,Random Fault,随机故障
/FDC14ECF47478299725AB586EAE633A2,Random Fault,随机故障
/1D598BED4F6DFE5C0389608D7C744494,Release,缓解
/CE7EB25B4919352BA520F8AE21D318E1,Release,缓解
/EA115FB54D7CEDC511E9EB9AC20D4F70,Release,缓解
/64991CA34C65D976527AA48B8A70B4EE,Remote Supply (Fuse),远程供电（保险丝）
/677B22CB435574781F156897018FDA16,Reset,复位
/6B8E310C4A2C155858457F887B1E8DE0,Reset,复位
/61F2D81A4195D71FE855E6A37212AE3A,Reverse,后牵位
/3968F61141C3FE2058034B8EB82E3D9C,Reverser,反向器
/B27295BC4387E032C6D1B781C082518B,Safety Systems,安全系统
/50C3F0AD4DC07E6AC34FDE955493788A,Sallon Heat 1 (Fuse),客室采暖1（保险丝）
/FE7EBCD944910933B94A9D8A25AAEEE7,Saloon Heat 2 (Fuse),客室采暖2（保险丝）
/CFD672274548808F4F3D459520E7CFF3,Sanding In Traction,牵引时撒砂
/9CA7417447B096F8FF79749AE8BB8086,Seat,座椅
/B9B86B1C46B04CDDEA8237A5209BDBBF,Secondman,副司机
/6E31B2524A396C71C7EE36BB86BB11F0,Sit In Seat,就座
/708BA5F94F566C397AB65F9DFB27E15C,Start,启动
/EDDD843E4ED3E8F2A34AFA8073E57463,Start,启动
/753EFFB9438B720FF5206087C8B7AD97,Stop,停止
/DCA079324794393C277001AC0CFD00F8,Stop,停止
/865BF2D8437A43BB48AF3C94535FD623,TCS (Fuse),列车控制系统（保险丝）
/3E2B2C244D4C19F6B92018B4F4E75909,TPWSIS,列车保护及警报系统隔离
/5479E3BD472FF633F81FDCB6DE65D410,Tail,尾部
/75ACF6C648FB1CE06E71F0A42A49706C,Tail,尾部
/57C34DEC4D04499E3E178DA128928070,Taillights,尾灯
/9CE3939C4D3A2DE266BD40AF7963671D,Test,测试
/4D7ADBD141B2A28A8F9CB59E907A167B,Thames Branch Lines,泰晤士支线
/9727A74D42D81FEECA8FF4B1C445C4BE,Thames Branch Lines,泰晤士支线
/F9B7D8B14BEFBB3CF83281BA7AB1B3B3,The Earth circuit breaker has tripped. Reset it at the fuse panel.,接地断路器已跳闸。请在保险丝面板处将其复位。
/8645A0534A91331BEF28C492ADE7E11F,The Fault Indicator circuit breaker has tripped. Fault indications are unavailable until it is reset.,故障指示器断路器已跳闸。在复位之前，故障指示不可用。
/78CFDD8D4CA95C870C235087C47962F1,The Track Circuit Actuator circuit breaker has tripped. Reset the TCA MCB at the fuse panel.,轨道电路辅助器断路器已跳闸。请在保险丝面板处复位轨道电路辅助器微型断路器。
/95EF399B4085C46B693ACD9BDC59BEA4,The fault has been fixed.,故障已被修复。
/D33FE25045E83B173851A4BE799F4A35,This passenger door has been unstuck.,此客室车门已解除卡死状态。
/A3FAF13C47F15ACE825325A7549B8EB2,Throttle / Brake,牵引/制动手柄
/DCEA1E674826183BF44940AEF5750D9B,Traction Interlock,牵引联锁
/718AC0834A356F47AEEEC181A52FB035,Train Control (Fuse),列车控制（保险丝）
/8B12764B431BA99D8E0F4191881AB82E,Train Door Close,列车车门关闭
/3F0E77FB4159E1FAF91F93B63BFF178A,Train Door Release,列车车门释放
/6335C95B4FC148C22126D98F91CE6408,Train Door Release,列车车门释放
/FFCB77004E7B527A5DB3EAA662BF21C7,Train Fire Alarm,列车火灾报警器
/5DD90CC04A68C5CD15D08DB64F6067D7,Train Lighting Off,列车照明关
/63D123A0473D9CB7AA9D22B5C16B4CC8,Train Lighting On,列车照明开
/6F35E3844F16C505606C309C2EBE73CE,Train Pre-Heat,列车预热
/05EA954D4CA804C49B7A82A0D0A11FEE,Train Stop Override,列车停车超驰
/34D1F5B14241F2D043C457966B81F2B6,Uncouple,解挂
/3133EBEB44BEDFAA0E27C3A53E7CE937,Unlocked,已解锁
/05CC7FDC4DD21E2B9C63B494B0A47497,Used a Cab Door,使用驾驶室门
/EED4864A49AE0E2CC59620B09CDC4FD0,Used the Cab Light,使用驾驶室灯
/09C9128B4F536763B30ADCB8722AA72D,Used the Combined Throttle/Brake Handle,使用了牵引/制动组合手柄
/23191BE64AD6743AE629538F3021821A,Used the Door Unlock,使用车门解锁
/50E5284849A14B39DF145E9D9ED13F1C,Used the Headlights,使用前照灯
/7A0A164B4B86D3DDBA8349B9159E4957,Used the Horn,使用了汽笛
/8D6052A94DE57B1E894A99A80367DF39,Used the Passenger Doors,使用了客室车门
/91A4D4AC45D6001A12B605A358ED19DC,Used the Passenger Saloon Lights,使用客舱灯
/D77F913C455BE12EA0199EA0305BE347,Used the Reverser,使用反向器
/BD84F19C4A40D198D7C8E0A2674395CE,Used the Window Wipers,使用了雨刷器
/29DD0FBB48B8B09154D238BDE56E96B5,VC,VC
/DD29FE754450DC358B76CF838F9E042D,VP,VP
/E462A9084F66C48FDE4863902A821853,View PIS,查看旅客信息系统
/ADB99B3A43A94751E2D81298F5B40F3A,Vigilance,警戒
/4A01618D473763F9759B94873058E2C4,Warning Horn,警笛
/5FE8CDFF430217123866008F38A2263F,Windscreen Demister,风挡除雾器
/A9C2C374406C75751F1885B0D12B9C29,Wipers,雨刷器
/F7EBC6B046FFCFC1601569BD4D9444A4,{WiperSpeed},{WiperSpeed}
Dispatcher/Denied request pass signal (junctions),Denied. Check switches.,已拒绝，请检查道岔
Dispatcher/Denied request pass signal,Denied. Dispatcher is unable to authorize movements.,已拒绝，调度员无法授权此次调动
Dispatcher/Denied request pass signal (too far),Denied. Move up to the signal and wait.,已拒绝，请前进至信号灯处等待
Dispatcher/Denied request pass signal (no route),Denied. No route available,已拒绝，没有可用路径
Dispatcher/Denied request pass signal (service),Denied. Service not authorized in signalled area.,已拒绝，信号区域内未授权提供服务
Dispatcher/Denied request pass signal (train ahead),Denied. Train in section ahead.,已拒绝，前方区段有列车
Dispatcher/Denied request pass signal (wait signal),Denied. Wait for signal to change.,已拒绝，请等待信号改变
Dispatcher/Denied request pass signal (off path),Denied. Your train appears to be off path.,已拒绝，您的列车似乎偏离了预定轨道
Dispatcher/Request pass signal: proceed,Proceed as signals indicate,依照信号指示行驶
Dispatcher/Request pass signal: proceed restricted,Proceed at Restricted Speed,依照限速行驶
